16,17,16,17,16,17,16,18,16,18,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,17,16,17,16,16,16,17,16,16,15,16,16,16,16,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16
17,16,17,16,18,16,18,16,18,16,17,17,17,16,17,16,17,16,16,17,17,16,17,16,17,16,17,16,17,16,16,16,16,16,18,16,16,16,16,16,17,15,15,17,16,16,16,19,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,16
16,17,16,17,17,18,16,17,16,17,16,18,17,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,16,16,17,16,16,17,17,16,17,16,17,16,16,16,16,16,17,16,21,16,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16
18,16,17,17,18,16,18,16,17,17,17,17,17,16,18,17,17,17,17,16,17,16,17,16,17,17,17,16,16,16,16,16,17,16,19,16,16,16,17,16,17,16,17,16,16,17,17,17,16,16,16,16,17,16,16,16,15,16,16,16,15,15,16,16
16,18,16,17,16,18,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,16,15,17,16,16,16,16,15,16,16,16,16,16,16,17,16,16,17,17,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16
17,16,17,17,18,16,17,16,16,17,17,16,17,16,17,16,16,16,17,16,17,16,17,16,16,16,17,16,16,16,17,16,17,16,16,16,16,16,17,15,16,16,16,16,17,16,18,16,16,16,16,16,18,16,16,16,16,16,16,16,16,16,16,16
16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,16,16,17,16,17,16,17,15,17,16,16,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16
17,16,17,16,17,16,17,16,17,16,18,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,17,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15
16,17,16,17,15,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,17,16,18,16,17,16,17,16,16,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16
17,16,17,16,16,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,17,16,17,16,17,16,16,16,16,16,16,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16,16,16,16,16,16,16,16
16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,16,16,16,16,17,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16,16,16
17,16,17,16,16,16,17,16,17,16,16,17,17,16,17,16,17,16,17,16,16,17,16,16,17,16,16,16,17,16,16,16,16,16,17,16,16,17,16,16,17,16,16,16,17,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,17,17,15
16,17,16,17,16,17,16,16,16,17,16,17,16,17,16,16,16,17,16,17,16,16,16,17,16,17,16,16,16,16,16,17,16,16,16,16,16,16,16,17,16,17,16,16,16,16,16,16,16,16,15,16,15,16,16,17,16,16,16,16,16,25,18,25
17,16,16,16,17,16,17,17,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,16,16,16,16,16,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,16,16,17,16,15,16,16,16,16,16,16,16,16,16,16,16,16,19,21,20
16,17,16,16,16,16,16,17,16,17,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,17,16,17,16,16,16,17,16,16,16,17,16,17,16,16,16,16,16,16,16,16,16,16,15,16,16,16,15,16,15,16,16,17,16,16,15,22,17,21
17,16,17,16,17,16,16,16,17,16,17,16,17,16,16,16,17,16,16,16,16,16,17,17,16,16,16,16,17,16,17,16,17,16,16,16,16,16,16,16,17,16,16,16,16,15,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,21,22,19
16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,17,16,16,16,16,16,17,16,17,16,17,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,15,16,16,16,16,16,16,16,16,16,16,17
17,16,16,16,17,16,17,16,17,16,17,16,16,16,17,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,17,16,16,16,17,16,17,16,16,16,17,16,16,16,18,17,16,16,16,16,16,18,20,18
16,17,16,16,16,17,16,16,16,17,16,17,16,17,16,17,16,17,16,17,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,16,18,16,16,16,16,16,17,17,19
17,16,17,16,16,16,16,16,17,16,17,16,16,16,17,16,17,16,17,16,16,16,17,16,16,15,16,16,16,16,17,16,16,16,16,16,16,16,17,16,16,16,17,16,16,16,16,15,16,16,16,16,21,19,18,17,18,16,16,16,16,16,17,16
