19,19,20,22,22,24,24,20,25,39,33,17,17,27,21,22
27,29,34,34,37,42,41,47,46,46,34,26,36,20,31,21
19,21,21,23,23,24,26,24,26,26,19,20,19,19,26,17
30,31,35,36,44,45,49,50,57,52,25,36,32,38,46,30
21,21,21,24,24,24,26,28,29,28,18,29,19,40,21,49
32,33,37,44,46,47,53,65,85,78,21,37,36,154,33,56
23,22,22,23,24,23,26,31,39,35,17,20,20,54,20,27
31,34,42,40,49,48,51,56,69,71,21,39,141,99,43,105
18,16,17,21,21,22,22,28,28,28,17,22,52,21,18,18
22,34,20,43,28,18,17,17,18,58,19,51,130,26,23,37
15,16,23,27,19,17,17,16,27,19,17,30,19,18,29,20
16,55,48,31,77,26,25,26,30,20,44,22,23,36,22,62
16,19,20,22,25,21,51,24,24,17,17,17,27,21,40,20
17,17,20,23,22,24,31,33,28,18,37,20,21,27,25,30
16,16,18,19,20,22,23,21,23,17,26,26,18,17,24,26
28,21,17,33,18,39,23,30,31,20,35,55,20,36,43,34
