19,19,21,21,23,24,25,21,25,41,36,17,17,27,21,21
27,30,34,35,40,41,45,46,48,49,34,26,35,20,29,20
20,21,21,23,23,25,25,25,26,27,19,20,18,19,25,18
30,30,37,37,44,45,52,51,55,54,25,38,32,38,47,30
20,20,21,23,23,24,26,27,30,28,18,27,19,39,21,52
28,34,37,44,44,47,55,65,86,78,21,37,36,147,32,55
22,22,24,24,25,24,27,32,39,36,17,21,20,51,21,27
31,34,42,38,49,47,50,58,70,72,20,41,138,99,44,106
17,16,17,20,20,23,22,27,28,27,17,23,54,20,18,17
23,37,21,46,28,19,17,17,18,57,19,50,137,28,24,39
16,16,22,26,18,18,17,16,27,19,17,31,18,18,29,21
16,53,48,35,80,26,25,29,28,20,45,23,23,36,22,61
16,18,22,21,26,22,48,24,25,17,18,17,27,21,41,20
17,17,21,23,22,24,31,35,30,19,40,22,21,26,25,31
16,16,18,19,19,21,23,21,22,17,27,26,18,17,24,24
26,23,17,34,19,38,23,28,30,20,37,54,20,36,44,33
