18,19,21,21,22,25,24,21,25,42,35,18,17,26,21,22
29,28,32,33,36,40,44,45,44,45,34,26,33,21,31,21
20,21,21,22,22,25,25,25,27,26,19,19,19,19,24,18
29,31,35,36,45,43,50,50,54,54,24,38,33,39,47,28
20,21,22,24,24,25,26,28,29,29,17,28,19,39,22,51
31,33,37,42,44,48,56,65,84,80,21,39,36,149,33,57
23,21,23,23,26,24,26,31,39,33,18,21,20,52,20,27
32,32,40,40,48,46,51,57,67,68,20,39,143,97,44,107
18,16,17,20,21,23,22,26,28,28,17,23,53,21,18,18
23,36,20,48,28,18,17,17,18,57,18,47,136,26,24,36
16,17,21,26,18,17,17,16,27,19,17,31,19,17,29,21
15,54,47,30,83,27,25,28,30,19,43,22,23,36,20,60
16,18,21,21,24,21,47,25,23,17,18,17,27,21,41,20
17,17,21,22,22,25,31,32,29,18,38,22,20,26,24,30
16,16,18,19,19,22,22,21,23,16,26,26,18,17,23,26
26,22,17,33,19,39,22,27,33,20,35,50,20,36,42,31
