29,21,41,24,22,18,35,19
29,22,41,25,51,17,36,21
34,22,44,27,75,16,108,28
33,25,46,28,86,20,90,26
18,23,29,17,52,34,129,17
65,18,64,17,52,30,24,30
24,17,21,41,49,17,18,31
17,19,21,19,24,26,33,23
