29,21,39,24,21,18,33,19
31,21,42,24,49,17,35,23
31,23,44,28,76,16,108,27
32,24,46,28,88,20,91,26
17,23,28,18,51,35,131,17
61,19,65,16,52,28,24,30
23,17,20,42,48,17,18,31
16,18,21,19,24,25,34,22
