20,20,20,22,23,24,25,21,25,40,35,17,17,27,22,21
29,29,32,35,41,39,43,45,51,47,34,26,38,21,31,20
20,21,21,22,22,23,25,25,26,27,19,19,19,19,24,17
31,31,34,37,44,45,51,49,56,54,23,36,35,39,45,31
20,20,22,23,24,25,26,28,29,29,18,28,19,40,21,50
31,35,37,41,44,49,53,65,81,78,22,37,35,151,34,53
23,22,23,23,24,24,27,30,39,33,17,22,20,49,21,26
32,36,43,39,47,48,50,57,69,72,20,42,134,94,41,108
18,16,17,20,20,23,23,26,28,27,17,23,54,19,17,17
23,36,20,48,29,19,17,17,18,55,20,50,131,26,25,35
16,17,23,27,18,17,17,16,27,19,17,29,19,18,30,21
16,57,47,32,79,26,25,29,29,19,45,23,22,36,20,61
16,17,22,21,25,22,48,24,24,17,18,18,26,21,41,20
17,17,21,22,23,26,33,32,29,18,38,21,22,26,24,31
16,16,18,19,20,22,22,22,23,17,26,26,19,17,24,25
26,22,17,33,19,38,23,28,31,20,36,55,20,35,42,32
