19,21,20,21,22,23,23,21,24,39,34,18,18,27,22,21
28,30,32,34,42,40,41,47,47,49,35,26,34,20,31,21
19,20,21,23,24,24,25,25,26,26,19,19,19,19,25,17
29,31,35,37,41,43,49,53,55,58,24,38,33,39,47,30
20,20,21,23,23,25,26,27,29,29,18,30,19,39,21,51
33,33,37,42,43,49,52,65,84,79,21,37,35,151,35,50
24,22,23,24,24,24,28,32,39,33,17,21,20,53,20,26
32,35,42,39,46,49,52,59,67,69,19,41,139,99,44,109
18,16,17,20,21,22,22,26,29,28,17,22,51,21,17,18
23,37,20,44,28,18,17,17,17,55,19,51,130,28,24,38
16,16,22,26,18,17,17,16,27,19,17,30,19,17,29,21
16,55,47,30,80,26,25,28,28,19,42,23,22,34,21,59
16,17,20,21,25,21,48,24,24,17,18,17,27,20,41,19
17,16,21,23,23,25,31,35,29,18,36,22,21,27,24,30
16,16,18,19,20,21,23,22,24,17,27,24,18,17,23,26
27,21,17,34,18,37,23,29,31,20,34,57,20,36,44,32
