19,20,21,21,22,23,24,21,23,38,34,18,17,26,21,21
28,29,34,34,39,40,43,46,47,49,32,26,36,21,30,21
20,21,21,22,23,23,25,25,25,26,19,19,18,19,24,17
29,30,35,37,42,46,51,53,50,56,24,36,32,36,45,29
20,21,21,23,24,23,25,29,29,28,18,29,19,38,21,51
30,33,39,41,47,51,52,62,84,80,20,37,36,144,34,54
24,22,23,24,25,24,26,29,39,34,17,20,20,51,21,26
32,34,42,39,46,46,48,56,68,69,20,39,132,99,40,106
17,16,17,20,21,22,22,26,27,29,17,23,53,20,17,18
24,34,20,47,28,19,17,17,18,58,19,50,135,25,23,35
16,16,21,26,18,18,17,16,27,19,17,29,18,18,29,20
16,55,49,31,81,26,24,28,30,19,45,23,23,36,21,61
16,18,22,21,24,22,48,25,24,17,18,17,26,21,41,19
17,17,20,23,24,24,31,33,29,17,37,22,21,26,24,30
16,16,18,19,19,21,23,21,23,17,26,27,18,17,24,25
26,22,17,33,18,39,23,30,32,20,36,53,19,37,42,33
