19,20,21,21,22,23,23,21,24,39,35,18,17,25,22,21
25,30,31,33,38,39,46,45,54,48,35,25,39,21,31,21
19,20,21,21,24,24,24,24,26,26,19,19,19,20,24,17
28,31,35,38,44,44,48,52,56,54,24,37,33,41,45,28
20,21,21,23,23,25,26,27,30,30,18,28,19,39,21,50
32,34,35,43,47,47,52,64,88,77,21,37,35,147,34,52
24,22,23,24,25,24,26,30,41,34,17,20,19,54,20,27
31,34,42,39,47,47,48,58,65,68,20,38,138,95,46,104
17,16,18,20,21,23,21,27,27,28,17,22,52,21,17,18
24,38,21,44,29,19,17,18,18,58,20,50,131,24,24,39
16,16,22,27,18,17,17,17,28,19,17,32,18,18,30,21
16,55,47,31,80,27,23,27,29,20,45,22,22,33,22,62
16,18,22,21,24,22,47,23,24,17,17,17,27,21,41,20
17,17,21,24,23,24,32,34,27,18,36,22,22,27,24,31
16,16,18,18,19,23,22,22,23,17,26,27,18,17,24,25
27,22,17,35,19,41,24,30,31,19,34,55,21,35,45,33
