19,20,20,21,22,23,23,22,25,39,35,18,18,26,20,20
27,31,34,34,39,40,44,45,50,46,35,26,38,20,29,20
19,21,21,22,22,24,24,25,28,26,19,19,18,18,25,17
30,31,36,35,42,45,52,49,54,54,24,36,33,39,46,29
20,21,21,22,24,24,26,28,30,30,17,28,19,39,22,50
30,34,37,41,45,47,53,64,88,78,21,37,37,150,33,53
22,21,24,23,25,24,27,32,39,35,17,21,20,54,20,27
32,35,41,41,49,48,51,57,68,70,20,41,137,98,45,105
18,16,17,19,21,23,21,27,28,27,17,23,54,20,17,18
23,34,21,48,29,18,17,17,17,58,20,53,138,26,24,36
16,16,22,28,18,18,18,16,25,20,17,31,19,18,30,20
17,52,46,34,80,27,25,27,30,20,43,23,23,35,23,60
16,18,21,21,24,22,49,25,25,17,18,18,26,21,43,20
16,18,20,22,22,24,33,35,28,18,36,22,21,27,23,28
16,16,18,19,20,21,23,21,23,17,25,26,18,18,24,25
26,22,17,32,19,39,22,27,31,19,37,57,22,36,44,33
