30,21,41,25,22,18,35,19
30,22,42,26,48,18,35,21
32,23,44,27,76,16,110,27
32,23,44,28,88,20,91,27
17,23,29,18,52,33,133,17
66,18,65,16,51,29,25,30
23,17,20,41,47,17,18,32
17,19,21,19,25,25,33,25
