18,18,19,19,17,17,17,17,19,19,18,16,16,17,16,16
22,21,24,19,20,21,17,19,20,18,18,17,16,17,17,16
17,18,17,16,16,17,18,17,16,16,18,17,16,17,17,16
21,22,21,20,21,19,21,19,18,18,19,21,18,18,16,34
16,17,17,18,18,17,17,17,16,16,16,17,16,20,16,29
19,21,19,21,19,20,20,18,18,18,18,18,18,27,17,29
17,17,18,17,17,17,17,17,17,17,16,16,16,19,15,17
16,17,18,18,19,20,18,18,18,18,17,17,24,21,18,24
16,16,17,18,18,16,16,16,17,16,16,16,18,17,16,16
18,19,18,19,19,16,16,15,16,17,18,20,24,18,16,19
16,16,18,16,17,18,16,16,16,16,16,16,15,15,16,17
16,19,17,16,19,17,16,17,16,17,18,18,16,28,18,18
16,16,16,16,16,16,17,16,16,16,16,16,16,17,18,16
15,16,16,18,17,16,17,20,16,16,18,17,16,19,17,17
15,16,16,16,16,16,16,16,16,16,16,16,17,16,17,17
16,17,15,17,16,16,16,15,16,15,15,18,16,20,17,16
