19,18,19,18,17,18,17,17,19,17,17,18,16,16,16,15
24,21,22,21,23,21,18,21,22,19,18,18,17,19,16,18
17,17,17,18,17,18,17,16,16,17,16,15,16,16,17,16
21,22,19,19,19,19,20,19,19,18,20,20,17,18,18,36
17,17,16,17,17,17,16,16,17,17,17,17,16,20,15,29
19,22,20,19,20,21,18,18,20,18,19,17,17,26,17,30
16,16,16,16,17,16,18,17,16,17,16,16,15,18,16,19
16,18,18,18,20,20,20,18,19,16,17,18,24,22,17,24
16,16,16,18,18,17,16,16,17,17,16,15,18,16,16,16
18,20,19,17,21,17,16,15,18,18,18,19,27,16,18,19
17,16,20,17,17,16,16,15,16,15,16,15,16,16,17,17
16,20,17,18,17,17,17,16,16,17,18,18,17,25,16,17
16,16,15,17,16,16,16,16,16,16,16,16,17,17,18,16
16,16,17,17,17,16,16,21,17,17,17,19,17,19,18,17
16,16,15,16,16,16,16,16,16,16,15,16,17,16,16,16
16,16,16,17,16,16,16,17,16,15,17,16,17,19,17,17
