18,18,18,18,18,18,16,17,18,19,17,17,16,17,16,16
21,24,24,20,22,20,22,21,25,19,17,19,18,18,17,16
18,17,17,18,16,17,17,17,16,17,17,17,16,16,16,16
22,19,22,20,22,19,20,20,20,19,19,21,17,16,16,32
16,18,17,17,17,17,17,16,16,17,16,16,15,20,16,29
20,19,20,19,19,20,20,18,19,19,17,15,18,27,17,27
17,15,16,17,17,16,17,16,15,17,16,17,16,18,15,18
17,18,18,18,19,19,19,18,18,19,17,16,25,21,18,26
17,15,15,17,16,17,17,16,16,16,15,15,18,16,16,16
16,18,18,20,20,16,16,16,16,17,18,17,26,17,18,19
16,16,20,16,16,17,16,15,16,17,15,17,17,16,17,17
16,20,17,16,19,17,17,17,17,17,19,18,16,27,16,18
16,17,16,17,16,16,15,17,16,16,17,17,15,17,17,16
15,16,16,17,17,16,17,19,16,16,18,17,17,18,19,16
16,16,16,16,15,16,16,16,16,17,16,16,17,15,16,17
17,17,16,16,16,16,16,16,18,16,16,17,16,19,18,17
