19,18,19,18,18,18,17,17,20,17,18,18,17,17,16,16
21,25,22,20,21,20,21,21,23,17,18,18,19,17,16,17
18,19,17,18,18,17,17,18,16,18,17,17,16,16,17,16
22,23,21,19,21,20,20,19,20,18,19,22,17,18,17,39
18,17,17,17,17,17,17,18,17,16,17,17,16,19,16,28
19,19,18,20,19,20,20,19,19,18,18,17,18,29,17,27
16,16,17,17,17,17,16,17,17,16,16,17,16,19,16,18
17,17,17,19,20,19,18,19,18,18,18,17,25,20,17,24
17,17,16,18,18,17,16,16,17,16,17,15,18,15,15,15
16,19,19,17,22,16,15,16,17,16,17,18,25,16,17,18
15,16,18,16,17,16,16,15,17,16,16,17,16,16,17,17
16,18,17,17,20,17,18,17,17,16,18,17,16,26,16,18
15,17,16,17,17,16,15,16,16,16,18,16,16,16,17,16
16,16,15,18,17,16,16,20,17,16,16,17,15,20,18,16
16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,17,16,17,17,16,16,15,17,19,17,20,18,17
