17,17,18,16,17,16,16,16,16,17,17,17,16,16,16,15
19,20,19,19,20,18,18,18,19,18,17,16,17,17,16,17
16,17,17,16,17,17,16,17,16,16,17,17,15,16,16,16
19,18,18,17,19,17,18,19,17,18,17,20,16,17,17,27
16,16,16,17,16,16,17,16,16,16,16,16,16,19,15,24
17,18,18,18,18,18,17,19,17,18,16,17,18,23,16,24
16,16,16,17,16,16,17,16,16,16,17,16,16,18,16,17
16,16,17,18,17,18,16,17,16,16,18,18,20,17,17,21
16,15,16,16,17,16,16,16,16,16,16,16,17,16,16,16
16,19,17,16,18,16,15,16,17,16,18,17,24,16,15,16
15,16,18,16,16,17,16,16,16,15,16,16,16,16,16,17
16,18,16,16,17,16,16,16,15,16,18,16,16,22,15,16
16,17,16,16,16,16,16,16,16,16,16,17,15,16,17,16
15,15,16,17,16,15,16,17,15,15,16,17,17,17,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,15,17,16,16,16,15,15,16,16,18,15,16
