18,18,18,17,17,17,16,16,18,16,17,17,16,15,16,15
19,20,18,18,19,18,18,17,18,18,17,16,17,18,16,16
16,17,16,16,17,16,17,16,15,16,16,16,15,15,16,16
18,19,19,18,18,17,17,17,17,17,17,19,16,16,17,29
16,16,16,17,16,16,16,17,16,17,16,17,15,18,16,21
17,17,16,17,18,17,19,17,17,17,17,17,18,23,16,22
16,16,17,16,16,16,17,16,16,17,16,16,16,16,16,17
17,16,18,17,18,18,16,18,16,17,17,16,20,19,16,19
15,16,16,17,17,17,17,16,16,17,16,16,17,16,16,16
16,18,17,17,18,17,16,16,16,16,16,16,21,17,17,17
16,16,18,16,17,16,16,15,16,16,16,17,15,15,16,17
16,17,18,16,17,17,15,17,16,16,17,16,15,23,16,16
16,16,15,16,16,16,16,16,16,15,16,16,16,17,16,16
16,16,15,17,15,16,16,17,16,17,16,18,16,18,17,16
16,16,15,16,16,16,16,16,15,16,16,16,15,16,16,15
16,16,15,16,15,16,16,17,16,17,16,16,16,18,16,16
