16,17,17,16,16,16,16,16,18,17,18,17,16,16,15,15
21,19,19,19,18,18,18,19,18,17,17,17,17,17,16,16
16,17,16,17,16,16,17,16,16,16,16,16,16,16,17,16
19,20,19,18,17,18,17,18,18,18,18,19,16,16,17,27
16,16,16,17,17,16,17,17,16,16,16,17,16,19,16,24
17,19,18,19,18,16,18,18,17,17,18,17,17,22,16,24
17,16,16,16,17,16,16,16,16,16,16,16,15,18,16,16
16,16,17,17,18,17,17,16,18,17,18,15,19,17,16,19
16,16,16,17,16,15,17,16,16,16,16,16,16,16,16,16
17,16,16,18,18,15,16,15,17,16,17,16,21,16,16,17
16,15,17,16,16,16,16,16,15,15,16,16,16,16,16,16
16,18,17,16,17,16,17,16,17,16,16,17,15,20,16,18
16,16,16,16,17,15,16,17,16,15,16,16,16,16,16,16
15,16,16,17,16,15,16,17,16,16,17,17,16,18,17,16
16,15,16,16,15,16,16,15,16,16,16,15,16,16,16,16
17,16,16,15,16,16,16,15,16,15,17,16,16,19,17,16
