25,18,21,16,17,16,22,16
22,17,19,16,18,16,17,19
17,18,19,17,18,16,31,21
16,17,18,15,21,16,30,16
15,17,19,17,18,16,19,16
21,16,20,16,18,16,16,16
17,15,16,16,17,16,15,16
16,16,16,16,17,16,16,16
