18,17,18,18,18,18,17,17,18,18,16,16,17,16,15,16
22,23,20,19,17,23,19,18,22,18,17,17,17,17,15,16
17,17,16,16,16,16,17,17,16,15,16,16,16,15,16,16
21,21,18,17,17,17,19,19,19,19,17,18,16,16,16,28
16,17,16,16,16,15,16,17,16,17,16,16,16,18,15,24
17,17,18,17,17,17,18,17,17,18,17,16,17,21,15,19
16,16,16,16,15,15,16,16,16,16,16,16,16,17,15,16
16,16,16,16,17,19,18,17,17,16,17,16,19,17,17,17
17,16,15,18,16,15,16,16,16,16,16,16,17,17,16,15
16,16,17,18,17,16,17,16,16,17,17,17,18,19,16,16
17,16,17,16,16,16,15,16,16,16,16,16,16,16,16,16
16,18,16,17,17,16,16,17,16,17,17,16,16,17,16,19
16,17,17,16,16,17,16,16,16,16,17,16,15,16,17,16
15,16,16,17,16,16,16,18,16,15,16,18,16,16,16,16
16,16,16,16,16,17,16,17,16,16,16,16,16,16,15,16
16,16,16,16,16,17,16,17,16,16,17,16,16,17,16,16
