24,17,16,17,17,17,21,16
18,16,16,16,18,16,17,17
17,17,16,16,18,16,23,17
16,16,17,16,18,16,20,16
16,17,17,16,17,16,18,16
19,16,20,15,16,16,16,16
17,15,16,16,16,16,17,16
16,15,15,16,15,16,17,16
