15,17,19,16,16,16,20,17
17,17,20,17,17,16,17,17
17,17,19,16,17,16,22,17
17,16,18,16,17,17,22,16
16,16,18,15,16,15,19,17
20,15,20,16,16,16,16,16
16,16,17,16,16,16,16,16
16,15,16,16,16,16,16,16
