24,19,21,17,17,16,18,16
21,16,19,17,19,16,17,18
19,17,19,17,17,16,27,22
18,17,19,16,18,16,28,17
17,18,18,16,17,16,19,16
19,16,20,16,15,17,16,16
17,16,18,16,17,15,16,16
16,16,16,16,17,15,16,16
