52,53,56,56,53,57,50,38,61,68,52,32,23,34,23,22
140,154,159,142,152,143,140,121,106,96,67,47,55,36,40,54
57,61,53,54,54,53,52,47,46,40,38,29,21,21,29,20
179,167,145,165,193,148,155,155,136,110,98,90,44,51,139,50
57,52,48,58,61,53,53,56,53,44,39,36,21,58,24,67
117,144,135,157,149,142,147,147,140,105,78,47,47,206,32,213
28,35,44,47,50,42,47,47,45,41,29,22,21,56,21,84
44,88,109,102,137,124,114,115,109,102,55,47,178,131,50,128
21,22,36,38,39,42,41,39,39,38,28,23,58,20,18,19
77,112,52,118,86,23,20,20,26,93,58,59,169,32,32,43
26,21,54,42,41,36,21,17,26,31,23,34,20,18,39,26
20,124,54,63,144,44,35,40,36,59,69,23,25,68,24,62
19,28,23,33,33,27,72,29,28,25,18,17,29,29,39,20
19,20,25,54,33,33,49,65,36,33,49,34,30,41,55,32
16,18,22,26,23,25,28,25,25,19,29,28,19,17,22,23
32,36,23,52,22,56,25,38,41,26,46,73,24,41,39,29
