52,53,56,57,54,55,49,39,63,67,51,31,22,34,22,22
142,153,160,141,153,141,145,121,110,96,64,48,55,38,38,53
58,61,52,53,55,54,51,48,45,40,39,28,21,21,29,20
181,164,146,162,197,148,160,155,135,111,99,91,45,50,142,52
58,51,47,59,59,54,53,55,53,43,41,36,20,58,25,68
115,143,138,149,149,146,152,146,141,107,76,47,47,204,33,206
27,36,45,48,51,42,47,46,44,40,28,22,21,57,21,85
45,86,110,101,140,124,116,113,107,103,53,44,175,128,49,127
20,22,36,38,39,43,40,40,39,37,28,23,59,20,18,19
75,111,53,123,85,22,21,20,26,91,59,60,168,32,31,42
27,21,56,42,40,36,21,17,27,32,23,33,19,18,39,27
20,124,55,61,147,44,34,40,37,56,70,24,25,70,24,61
18,28,22,32,34,27,72,29,28,25,18,17,30,28,41,20
19,20,25,53,32,34,48,64,35,34,50,34,29,41,57,31
16,19,22,26,23,25,28,26,25,20,30,28,19,17,22,23
31,36,23,52,22,58,25,38,41,24,46,71,24,42,38,30
