160,57,159,45,29,25,124,20
217,51,169,49,111,26,46,30
135,49,148,53,125,17,213,39
49,45,125,42,112,30,208,29
26,46,82,19,90,35,160,18
211,22,174,17,54,33,26,28
73,23,29,59,51,17,22,32
20,23,23,21,41,24,35,21
