157,56,157,44,29,24,123,20
214,51,169,49,109,26,46,29
137,49,146,52,129,17,215,39
50,45,122,43,111,30,211,29
26,47,82,19,92,36,160,19
210,22,176,17,55,34,27,29
74,24,28,58,52,18,22,31
19,23,22,21,42,24,36,22
