52,52,55,55,54,55,49,38,64,68,52,31,22,33,22,22
140,151,156,139,152,142,140,119,109,97,68,46,54,37,39,54
57,61,54,53,54,54,51,48,44,40,38,28,21,21,29,20
180,167,148,164,196,147,156,156,137,107,100,90,45,50,141,52
57,51,47,58,60,54,53,56,52,44,40,37,21,58,24,67
118,142,134,152,149,142,148,145,141,106,76,49,47,209,32,205
28,34,45,48,49,42,46,46,44,40,29,22,21,58,21,85
46,86,107,102,136,124,113,113,112,102,54,45,179,132,50,129
20,22,36,38,38,43,41,40,40,36,29,23,59,21,18,18
75,111,53,120,83,22,20,21,26,90,58,60,170,34,32,42
28,21,55,42,40,36,21,18,27,31,23,33,19,18,39,26
20,126,55,60,143,46,36,41,37,59,70,23,25,69,24,62
18,29,22,32,34,28,74,29,28,25,18,17,30,28,40,20
19,20,25,52,33,32,50,65,36,34,50,33,30,40,57,32
16,18,23,25,22,24,28,25,25,20,29,28,19,17,23,23
32,35,23,53,22,58,25,38,41,26,45,74,23,42,38,29
