53,53,55,58,53,55,49,39,62,68,51,32,22,34,22,22
145,152,157,144,151,141,143,117,105,100,65,47,56,37,39,53
58,62,52,54,55,54,51,47,45,40,39,29,20,22,29,20
181,164,143,163,195,151,159,157,138,109,100,93,45,52,140,50
58,52,48,57,61,54,52,55,53,43,40,36,21,59,24,68
117,146,136,151,149,143,146,144,140,108,76,47,47,208,31,209
28,37,44,47,50,43,46,47,45,39,29,22,21,57,21,85
47,89,108,100,136,127,112,113,106,103,54,45,177,132,49,129
20,23,37,39,38,43,40,39,39,37,28,23,58,21,18,18
76,111,53,124,86,23,20,20,26,89,58,59,171,31,32,40
27,21,53,42,42,35,21,17,27,31,23,33,19,18,40,26
20,129,54,61,141,45,35,41,37,59,67,23,25,69,24,62
18,28,22,32,33,27,74,29,28,25,18,17,29,28,40,20
19,20,25,52,33,33,50,63,36,33,50,34,29,40,56,32
16,18,23,26,23,25,28,26,25,20,29,28,19,18,22,22
32,35,23,53,22,59,25,38,41,24,46,72,23,42,39,29
