54,52,54,56,54,55,49,38,63,67,52,31,23,33,22,22
143,152,157,144,153,139,139,120,108,96,65,47,55,37,41,52
58,61,53,53,55,52,52,48,45,40,38,28,21,21,29,20
178,163,146,165,193,151,157,159,137,109,103,91,45,50,140,51
57,52,48,56,61,55,54,55,51,43,40,35,21,59,25,69
115,146,134,151,149,143,145,148,139,104,77,45,45,207,31,204
28,35,44,47,49,42,47,46,45,40,29,22,21,55,21,82
46,87,110,103,137,128,117,113,106,103,56,45,176,132,50,129
20,23,36,38,39,43,41,40,40,37,28,22,60,20,18,18
74,108,54,118,83,23,21,21,26,92,57,59,167,34,32,43
27,21,54,43,40,37,21,17,27,32,23,33,20,18,40,26
20,126,55,61,143,46,34,40,38,59,69,23,26,68,24,61
18,28,22,32,34,27,74,29,27,24,18,18,29,28,40,20
19,20,25,53,33,34,49,65,36,34,50,34,30,40,56,32
16,19,22,26,23,25,28,26,25,20,29,28,19,18,22,23
31,35,23,52,22,58,26,37,42,25,46,72,24,42,38,29
