51,53,57,58,55,56,48,38,63,66,52,32,23,34,22,22
139,153,160,142,151,144,140,119,108,97,67,47,56,37,40,53
57,60,54,54,55,53,52,47,46,38,38,29,21,21,29,20
183,168,144,167,194,148,157,156,137,110,100,91,44,50,142,50
58,51,47,57,61,53,52,55,53,44,39,36,20,59,24,69
118,143,133,154,152,143,147,146,139,108,75,47,45,203,34,209
28,36,44,47,50,42,47,46,46,40,29,21,21,57,21,84
45,88,108,106,136,124,118,114,108,102,55,45,177,133,49,128
21,23,35,38,38,43,41,40,39,37,27,22,59,21,18,18
76,117,51,125,86,22,20,21,26,91,59,58,164,32,32,43
27,21,55,42,40,36,21,18,27,32,23,32,20,17,40,26
20,126,56,63,143,46,34,39,36,58,71,22,26,70,25,62
18,28,21,31,33,28,72,28,28,25,18,17,29,29,41,20
19,20,25,52,32,32,49,64,36,33,49,33,29,41,54,31
16,18,22,26,23,25,28,26,24,20,29,28,19,18,22,23
32,34,23,51,22,59,25,38,41,25,46,72,24,42,37,30
