53,53,55,55,53,56,50,39,62,67,50,31,22,33,22,22
143,153,159,141,151,141,140,120,109,98,67,47,55,38,40,52
57,61,53,54,55,52,51,48,46,40,38,28,21,21,29,20
177,163,145,165,196,149,158,158,134,111,101,90,45,50,142,51
56,50,47,58,62,53,53,55,52,42,40,36,21,58,24,68
118,145,134,153,148,142,149,149,140,107,76,47,46,208,33,206
28,35,44,48,50,42,46,46,45,39,29,21,21,57,21,84
44,85,110,106,138,127,114,112,108,100,56,45,179,131,49,128
21,22,36,38,39,44,40,40,39,37,28,23,59,20,18,18
76,113,54,126,86,23,20,21,27,90,59,59,170,33,32,42
27,21,54,43,41,37,21,17,27,31,23,34,20,18,40,27
19,126,54,61,144,45,35,39,39,58,69,23,26,69,24,61
18,28,22,32,33,27,71,29,28,25,18,17,30,28,39,20
19,20,25,53,32,33,48,62,35,35,49,35,30,41,53,31
16,18,23,26,22,24,28,25,25,20,29,28,19,18,22,23
31,36,23,53,22,56,24,37,41,25,46,72,24,40,38,29
