53,49,56,56,54,55,49,37,63,69,52,31,23,34,22,22
143,152,162,140,151,142,142,121,106,97,65,47,54,37,41,53
57,62,53,54,54,53,53,49,46,41,38,28,20,21,28,20
179,162,144,166,195,150,153,155,138,110,101,90,45,50,141,51
57,51,47,56,61,53,52,56,53,43,38,36,21,58,24,68
115,148,132,152,150,144,149,147,141,105,75,47,46,204,33,207
27,35,45,47,50,43,46,47,45,40,29,22,21,56,21,84
47,87,108,103,137,125,115,114,108,103,54,46,179,134,48,127
21,23,36,38,39,42,40,39,40,38,28,23,58,20,18,18
77,112,53,121,84,23,21,21,27,90,59,60,169,34,31,43
27,21,55,43,41,36,20,17,28,32,24,35,20,18,40,26
20,127,54,59,143,47,34,40,37,59,70,22,25,69,24,63
18,28,22,32,32,28,72,29,28,24,18,18,29,28,40,20
19,20,25,53,32,34,49,64,34,34,49,34,29,41,55,31
16,18,22,25,23,24,28,25,25,19,30,28,19,18,22,22
32,35,23,51,21,57,25,39,42,25,46,70,23,41,38,29
