51,52,56,56,54,55,48,39,62,68,52,31,23,33,22,22
143,153,157,142,150,143,139,119,107,96,67,48,53,37,41,54
57,61,52,54,54,52,52,49,44,40,38,28,21,22,29,20
178,165,143,163,195,151,160,157,138,111,100,92,44,50,141,51
59,52,46,56,60,53,53,55,54,43,40,36,21,60,24,68
119,147,134,152,151,146,146,149,140,107,76,46,45,207,33,209
27,35,45,47,49,42,47,45,44,40,28,21,21,58,21,85
46,88,107,102,134,126,117,115,109,102,55,45,178,129,50,127
21,23,35,38,40,43,40,40,40,38,27,23,59,20,18,18
76,111,53,123,83,23,21,21,26,93,57,60,172,32,32,42
27,21,54,43,40,36,21,17,27,32,23,33,20,18,40,26
20,124,55,64,145,45,35,41,37,58,70,23,26,68,25,60
18,28,22,32,33,27,71,29,28,24,18,17,29,28,40,20
19,20,25,52,32,33,49,62,35,34,49,34,30,40,55,31
16,18,23,26,23,24,28,26,25,19,30,27,19,17,22,23
32,35,23,53,22,58,25,38,40,25,46,72,24,42,40,29
