158,55,160,45,28,24,124,20
212,50,167,49,111,26,46,29
136,50,147,52,128,18,210,39
48,44,124,43,113,32,207,28
26,46,82,19,92,35,159,18
212,21,175,17,55,33,26,29
74,23,29,60,52,18,22,32
20,22,22,21,41,24,35,21
