156,57,157,44,29,24,125,21
214,50,168,48,110,27,46,30
136,48,143,53,126,17,215,40
49,45,122,43,113,31,209,29
26,47,83,19,94,35,158,18
216,22,177,17,53,33,28,29
74,23,29,60,52,18,22,31
20,22,23,22,41,24,36,22
