53,52,56,56,53,57,49,38,62,67,52,32,22,34,22,23
141,153,159,142,151,143,143,118,108,97,62,47,56,38,40,55
58,60,52,54,54,53,51,47,46,40,39,29,20,21,29,20
180,166,145,166,196,147,161,156,139,110,101,91,45,50,140,50
56,52,47,57,61,53,52,54,52,42,40,35,21,57,25,69
115,148,136,153,152,145,146,147,140,108,78,46,45,208,33,209
27,35,45,48,50,42,47,46,45,39,28,22,21,58,21,82
46,85,107,104,137,126,116,113,107,101,55,44,176,131,51,127
21,23,36,39,38,43,41,41,39,37,28,24,59,21,18,18
78,107,55,122,84,23,20,20,25,96,59,59,171,33,32,44
27,21,54,42,41,35,21,17,27,32,23,33,20,18,40,26
20,127,54,61,138,46,34,40,36,57,67,23,26,68,24,63
18,28,22,33,33,28,72,29,28,25,18,17,29,28,40,20
20,20,25,54,31,33,49,65,36,34,50,34,29,42,56,31
16,18,22,26,23,24,28,25,26,19,30,28,19,18,22,23
32,35,23,52,22,57,25,37,42,25,45,70,24,41,39,29
