157,57,160,44,29,24,122,21
214,51,167,49,111,27,45,30
134,49,143,54,130,17,213,40
49,45,124,43,112,30,206,28
26,47,84,19,90,36,160,18
214,22,175,17,55,33,27,29
75,23,29,58,51,17,22,31
19,23,23,21,42,24,35,21
