157,55,156,45,29,24,123,20
215,50,170,50,110,27,45,30
135,48,145,54,132,18,212,39
48,44,122,42,112,31,207,29
26,46,84,19,92,36,160,19
214,22,177,17,55,33,27,29
73,23,28,60,53,18,22,31
19,22,22,21,41,24,35,22
