53,53,55,57,54,54,49,38,64,68,52,31,23,34,23,22
139,155,160,141,154,142,144,118,109,97,65,46,52,37,39,54
56,59,53,53,54,54,51,47,46,39,38,28,21,21,29,20
180,168,146,163,194,147,159,152,136,111,99,91,46,50,141,50
57,51,48,58,60,53,52,55,53,43,40,36,21,59,25,68
118,143,135,155,150,143,148,145,141,108,75,45,45,208,32,204
28,35,45,49,50,43,47,46,44,39,29,22,21,57,21,83
46,86,107,104,132,125,117,116,105,101,53,45,180,130,50,127
20,23,36,38,39,41,40,40,40,37,29,23,60,21,18,18
75,114,52,124,82,23,21,21,27,92,59,57,167,33,32,43
27,21,54,42,40,36,21,18,26,32,23,34,20,18,40,26
19,129,55,61,142,45,34,39,38,57,70,22,26,70,25,62
18,28,22,33,32,27,71,28,28,25,18,17,30,29,39,20
19,19,26,52,33,33,49,64,35,33,49,35,30,40,56,31
16,18,22,25,22,25,29,25,25,20,29,28,19,18,22,23
31,35,23,54,22,56,25,38,41,25,46,71,24,40,38,30
