53,53,55,55,54,54,50,38,62,67,52,31,23,34,22,22
144,157,159,141,151,143,143,119,105,97,66,47,54,36,40,54
57,61,52,54,54,54,50,48,45,40,39,28,21,22,29,20
181,163,146,167,197,147,155,153,137,111,99,89,44,50,139,51
58,51,47,57,62,52,52,55,52,45,40,36,21,59,24,69
116,144,132,152,146,142,147,143,141,108,76,47,46,201,32,208
27,36,44,47,50,42,46,46,44,39,28,22,21,57,21,84
45,87,109,104,135,125,114,114,109,102,53,45,175,131,50,127
21,23,36,38,40,43,40,40,39,37,28,23,58,20,18,18
73,113,53,119,85,23,20,21,27,91,57,61,171,32,32,44
27,21,54,43,41,37,21,17,27,31,24,34,20,17,40,26
20,127,57,61,142,46,35,40,37,57,70,22,25,69,24,62
18,28,22,33,33,28,73,29,27,25,18,17,29,28,40,20
19,21,24,54,32,33,50,63,36,33,50,34,29,39,57,31
16,18,22,25,23,25,28,26,26,19,29,29,19,18,22,23
30,35,23,54,22,56,24,38,41,25,46,72,23,41,37,31
