51,52,57,57,54,56,49,39,63,69,51,31,22,33,22,22
146,152,155,140,154,142,142,120,113,99,66,46,56,37,39,54
57,61,54,53,54,54,50,48,45,40,37,29,20,22,29,20
178,163,144,165,197,152,160,156,136,109,97,88,45,50,141,49
58,51,47,58,60,52,53,55,53,43,41,36,21,59,23,68
118,146,133,151,148,145,147,144,137,106,78,46,46,207,33,208
28,36,45,48,50,42,46,46,45,40,28,22,21,58,21,86
47,86,110,102,138,125,112,114,106,104,54,46,178,128,50,127
21,23,35,39,39,43,40,41,40,38,28,23,59,20,18,18
75,111,53,123,84,23,20,21,26,93,59,58,169,33,31,42
27,21,54,43,41,36,21,18,27,31,24,33,20,18,40,27
19,128,56,60,146,46,36,40,37,58,69,23,26,70,26,60
18,28,22,33,33,27,72,28,27,25,18,17,29,28,40,20
19,20,25,54,32,33,49,65,37,33,48,34,29,40,57,31
16,18,23,26,23,25,28,26,25,20,30,27,19,18,22,23
30,36,23,53,21,57,25,39,42,26,45,70,24,41,37,29
