158,56,158,45,29,24,124,20
212,50,168,49,108,26,44,30
140,49,148,52,130,17,215,39
48,45,123,43,115,30,210,28
26,47,84,19,91,35,159,18
213,21,177,18,54,34,27,28
74,24,28,59,52,18,22,30
20,22,23,22,42,24,36,21
