53,54,54,55,53,54,50,39,63,68,51,31,22,34,22,22
143,157,159,142,150,141,141,120,110,98,68,47,55,37,39,53
57,59,53,53,55,54,51,48,46,40,38,28,21,21,30,20
177,164,146,164,192,148,157,157,140,109,99,91,45,49,141,52
58,51,47,58,60,52,52,55,52,43,40,36,21,58,24,68
115,144,136,152,151,142,149,146,139,106,75,47,46,202,33,206
28,36,44,47,50,42,47,48,44,40,28,22,21,58,21,86
45,88,111,102,136,125,113,111,105,103,55,46,178,129,48,126
21,23,36,39,39,42,40,40,40,38,28,23,60,20,18,19
78,113,52,121,86,24,20,22,26,92,59,59,170,34,32,44
27,21,54,43,41,36,21,18,27,31,23,33,20,18,40,27
20,125,54,61,144,45,35,40,38,56,70,23,26,70,24,62
18,28,22,33,33,28,72,29,28,25,18,17,29,28,40,20
19,20,25,53,34,34,50,64,36,33,49,34,30,40,58,31
16,18,23,26,23,24,28,26,25,20,30,28,19,18,22,23
31,35,22,51,22,58,25,37,41,24,46,71,24,41,38,30
