156,57,160,44,28,24,123,20
214,50,171,50,109,26,46,30
139,51,147,53,127,17,212,39
48,44,124,43,112,31,208,29
26,47,84,19,92,35,162,18
216,22,179,17,55,34,27,29
75,24,29,59,51,17,23,31
20,22,22,22,41,24,36,21
