52,52,55,57,53,55,49,39,62,69,53,31,23,34,22,22
147,153,160,140,146,143,141,119,109,98,66,46,55,38,41,54
57,59,53,55,55,52,53,48,46,40,37,29,21,21,28,20
177,163,145,163,197,148,157,155,138,110,100,89,44,51,139,50
58,52,48,57,61,53,53,56,54,44,40,36,20,59,23,68
118,145,133,153,150,146,150,145,138,108,77,46,47,207,33,206
28,35,44,49,49,42,48,47,45,40,29,22,21,57,21,82
46,86,110,106,135,125,118,113,106,102,54,46,178,133,49,125
21,23,35,39,38,43,41,41,40,38,28,23,59,21,18,18
75,110,53,123,85,23,20,20,26,94,59,58,168,32,31,43
28,21,54,42,40,35,21,17,27,32,23,33,20,18,40,27
19,128,54,62,143,45,34,40,39,57,68,23,26,68,25,61
18,27,22,32,34,28,73,29,28,25,18,18,31,28,39,20
19,21,25,53,33,33,48,64,35,33,49,33,29,40,56,31
16,18,23,25,23,25,28,26,25,19,29,29,19,17,23,23
32,36,23,51,21,58,25,37,40,25,45,72,24,40,38,30
