19,16,18,16,16,15,18,16
18,16,18,16,17,16,16,17
17,17,18,16,17,16,24,19
16,16,17,16,16,16,25,16
16,17,17,16,16,16,19,17
18,16,18,16,16,16,15,16
16,16,16,15,16,16,16,16
16,16,16,16,16,16,16,16
