18,18,18,19,19,20,20,19,21,29,26,17,16,21,19,19
23,24,26,24,30,31,32,34,34,34,27,21,29,19,25,18
18,19,19,20,19,20,21,21,22,22,18,17,17,18,20,16
23,24,26,28,31,32,36,36,39,38,19,27,26,30,35,23
18,18,19,20,21,21,23,23,24,23,16,23,17,29,19,37
24,26,27,31,31,35,38,42,55,51,19,30,28,96,27,38
20,20,20,20,20,20,22,24,30,26,17,18,18,38,18,22
24,27,32,30,34,34,34,38,48,48,18,30,86,67,32,70
17,16,17,18,19,19,19,22,22,22,17,19,37,18,16,17
20,26,19,30,23,17,17,17,16,40,19,35,87,22,21,31
16,16,19,22,17,16,17,16,22,17,16,24,17,17,24,18
16,37,34,26,54,22,20,24,22,18,32,19,20,28,19,40
16,17,19,19,20,19,33,21,21,16,17,17,22,19,30,18
16,17,18,20,19,23,25,26,24,17,28,19,19,21,20,23
16,15,17,18,17,19,19,18,19,16,22,21,16,17,21,21
22,20,16,27,17,28,20,24,24,18,26,40,18,27,33,24
