17,18,18,19,19,20,20,19,21,28,25,16,17,21,19,19
23,23,26,26,29,29,33,32,34,34,26,21,28,19,27,19
18,19,19,19,21,21,22,21,21,22,17,17,17,18,21,16
23,25,28,29,31,32,37,35,38,38,21,27,25,29,34,24
18,19,19,20,21,20,21,23,24,23,17,23,18,28,19,36
24,27,27,32,31,37,37,45,59,53,18,29,26,90,27,39
20,20,20,20,21,20,22,24,29,26,17,18,18,37,18,22
25,26,31,30,35,34,35,40,49,50,18,30,87,64,31,69
17,16,17,18,17,20,19,22,21,23,17,20,37,19,16,17
20,28,18,32,23,18,17,17,17,41,18,36,84,21,21,27
15,16,20,22,17,17,17,16,22,17,16,24,17,17,23,19
16,36,35,25,53,23,20,22,23,18,32,19,20,27,18,41
16,17,19,19,20,19,35,21,20,16,17,16,22,18,32,18
16,16,18,20,20,21,23,26,24,17,30,20,18,21,20,23
16,16,17,18,17,19,20,19,19,17,22,21,17,16,20,21
22,18,16,25,17,29,20,22,24,18,28,39,18,27,31,26
