18,17,19,19,19,20,20,18,21,30,26,17,17,21,19,19
23,24,25,25,29,30,31,32,33,35,27,21,27,18,25,19
18,19,18,19,19,20,21,21,21,22,17,18,17,18,21,17
23,23,28,30,33,31,37,36,38,39,21,29,26,29,34,23
18,18,19,20,20,21,21,22,23,24,17,23,18,30,19,35
24,26,29,28,33,33,37,45,56,50,19,28,30,90,27,38
19,20,20,20,20,20,23,25,30,26,17,18,18,35,18,23
25,28,31,28,33,35,37,39,48,47,18,29,87,64,32,70
17,16,16,17,18,20,20,22,23,23,16,19,37,18,16,17
19,27,18,34,22,17,16,16,17,39,18,35,85,23,21,29
16,16,19,21,18,16,16,16,23,18,16,24,17,17,23,19
16,38,34,26,51,23,20,23,22,19,32,20,20,26,18,41
16,17,19,19,21,19,34,20,20,17,17,16,22,19,29,18
17,16,19,20,19,19,23,25,22,17,27,19,19,23,19,23
16,16,17,18,17,19,20,19,20,16,21,22,17,16,21,21
22,19,16,26,17,30,19,22,24,18,27,38,18,26,32,25
