23,19,29,20,19,17,27,18
24,19,32,21,35,17,26,18
26,19,33,23,51,16,71,21
25,21,33,22,59,18,60,22
17,19,24,17,36,26,83,16
45,18,44,16,35,22,22,24
20,17,19,31,36,17,17,25
16,17,18,17,21,20,27,21
