24,19,30,21,19,17,26,17
23,19,31,21,36,17,26,20
25,19,32,23,52,16,70,22
25,21,33,21,58,18,60,23
17,20,23,17,36,26,85,17
44,18,43,16,37,23,21,23
20,16,18,32,35,16,17,24
17,17,18,18,21,21,27,20
