23,19,31,21,19,17,28,17
24,19,30,20,35,17,27,19
24,19,33,23,50,16,70,23
25,21,32,22,57,19,59,22
16,20,23,17,37,28,84,17
43,18,44,16,36,23,21,24
21,17,19,32,34,16,17,24
16,17,19,17,21,22,27,20
