23,19,30,20,19,17,27,18
25,19,31,21,34,17,26,19
25,19,32,22,47,16,68,23
24,20,32,22,58,18,61,22
17,20,24,17,36,26,83,16
45,17,43,15,36,23,21,23
20,16,19,30,35,17,18,25
17,18,19,17,20,21,26,20
