17,17,18,19,19,19,20,19,21,30,26,17,17,22,19,19
21,25,24,26,29,28,34,33,36,35,25,20,27,18,24,19
18,18,19,19,19,20,21,21,22,22,17,18,17,18,20,17
23,25,26,27,31,32,34,37,41,36,21,28,25,29,34,25
18,18,19,19,20,21,21,23,24,23,17,22,18,29,19,36
24,27,28,29,31,33,39,43,55,51,18,27,26,92,27,37
20,19,19,20,21,20,23,25,29,25,17,18,18,36,18,22
24,25,31,28,32,35,37,39,47,45,18,29,85,64,32,69
16,16,17,18,18,20,20,21,23,23,17,19,37,19,17,17
20,27,19,31,23,17,16,17,16,40,18,38,86,21,20,29
16,16,19,21,17,16,16,16,22,18,16,24,17,17,24,19
16,36,35,24,52,23,21,22,23,18,30,21,20,25,19,42
15,17,18,19,20,20,35,21,21,16,16,16,22,19,29,18
17,17,18,19,20,20,25,26,23,17,27,20,18,22,21,23
16,16,17,17,18,18,19,19,20,17,21,21,17,17,20,21
22,19,17,25,17,30,20,23,24,18,27,39,18,28,31,25
