18,18,18,19,20,20,21,19,21,30,26,16,16,22,19,19
22,24,25,26,28,30,31,33,34,35,25,21,28,18,23,18
19,19,19,19,19,21,20,21,22,21,18,18,18,17,21,16
24,24,25,30,32,33,33,36,38,39,21,27,25,30,33,23
18,17,19,20,21,21,22,23,23,24,17,23,18,30,19,34
24,27,28,31,34,35,37,44,54,54,20,31,28,94,25,40
20,20,20,19,21,21,22,25,30,26,17,19,18,37,19,22
24,27,32,29,33,35,36,40,47,49,18,31,88,66,31,67
17,16,17,18,19,20,20,23,22,23,16,19,38,18,17,17
20,28,19,33,23,17,17,16,16,41,17,35,87,22,20,26
16,17,19,21,17,17,16,16,22,18,16,24,17,17,23,18
16,38,34,26,53,21,20,22,22,17,32,20,21,28,19,40
16,17,19,19,21,20,35,21,20,16,17,16,22,19,30,18
16,17,17,20,20,21,25,26,23,17,28,20,19,21,20,23
16,16,17,18,17,18,20,19,19,16,21,21,17,16,20,22
22,19,16,26,17,29,20,24,24,17,26,39,18,28,31,25
