23,18,30,20,19,17,26,18
24,19,31,21,36,17,27,20
25,20,32,22,52,16,70,22
25,21,33,22,59,18,60,22
16,20,24,16,36,27,83,17
44,18,44,15,35,23,20,23
21,16,19,31,33,16,17,24
16,17,19,18,20,21,27,20
